,wind_pred,wind_actual,solar_pred,solar_actual,price_intraday
2021-02-01 00:00:00+01:00,11918.194388428235,12852.0,0.0,0.0,38.78
2021-02-01 00:15:00+01:00,11918.194388428235,13028.0,0.0,0.0,38.435
2021-02-01 00:30:00+01:00,11918.194388428235,12957.0,0.0,0.0,38.09
2021-02-01 00:45:00+01:00,11918.194388428235,13024.0,0.0,0.0,37.745
2021-02-01 01:00:00+01:00,12895.707992843312,13246.0,0.0,0.0,37.4
2021-02-01 01:15:00+01:00,12895.707992843312,13355.0,0.0,0.0,37.644999999999996
2021-02-01 01:30:00+01:00,12895.707992843312,13441.0,0.0,0.0,37.89
2021-02-01 01:45:00+01:00,12895.707992843312,13598.0,0.0,0.0,38.135000000000005
2021-02-01 02:00:00+01:00,14361.30536619275,13665.0,0.0,0.0,38.38
2021-02-01 02:15:00+01:00,14361.30536619275,13973.0,0.0,0.0,37.0225
2021-02-01 02:30:00+01:00,14361.30536619275,14035.0,0.0,0.0,35.665000000000006
2021-02-01 02:45:00+01:00,14361.30536619275,14147.0,0.0,0.0,34.307500000000005
2021-02-01 03:00:00+01:00,14995.05545674968,14386.0,0.0,0.0,32.95
2021-02-01 03:15:00+01:00,14995.05545674968,14431.0,0.0,0.0,32.935
2021-02-01 03:30:00+01:00,14995.05545674968,14654.0,0.0,0.0,32.92
2021-02-01 03:45:00+01:00,14995.05545674968,14762.0,0.0,0.0,32.905
2021-02-01 04:00:00+01:00,15136.799148590911,15097.0,0.0,0.0,32.89
2021-02-01 04:15:00+01:00,15136.799148590911,15288.0,0.0,0.0,35.0375
2021-02-01 04:30:00+01:00,15136.799148590911,15622.0,0.0,0.0,37.185
2021-02-01 04:45:00+01:00,15136.799148590911,15756.0,0.0,0.0,39.332499999999996
2021-02-01 05:00:00+01:00,15383.598536476062,15967.0,0.0,0.0,41.48
2021-02-01 05:15:00+01:00,15383.598536476062,15985.0,0.0,0.0,42.3575
2021-02-01 05:30:00+01:00,15383.598536476062,16129.0,0.0,0.0,43.235
2021-02-01 05:45:00+01:00,15383.598536476062,16332.0,0.0,0.0,44.1125
2021-02-01 06:00:00+01:00,15809.497992869843,16545.0,0.0,0.0,44.99
2021-02-01 06:15:00+01:00,15809.497992869843,16635.0,0.0,0.0,49.2975
2021-02-01 06:30:00+01:00,15809.497992869843,16695.0,0.0,0.0,53.605000000000004
2021-02-01 06:45:00+01:00,15809.497992869843,16767.0,0.0,0.0,57.9125
2021-02-01 07:00:00+01:00,16200.104394900442,16925.0,4.797349826775282,0.0,62.22
2021-02-01 07:15:00+01:00,16200.104394900442,16923.0,4.797349826775282,0.0,60.9675
2021-02-01 07:30:00+01:00,16200.104394900442,16909.0,4.797349826775282,13.0,59.715
2021-02-01 07:45:00+01:00,16200.104394900442,16848.0,4.797349826775282,55.0,58.4625
2021-02-01 08:00:00+01:00,15449.5985011865,16706.0,679.4843075634208,143.0,57.21
2021-02-01 08:15:00+01:00,15449.5985011865,16408.0,679.4843075634208,277.0,57.525
2021-02-01 08:30:00+01:00,15449.5985011865,16258.0,679.4843075634208,555.0,57.84
2021-02-01 08:45:00+01:00,15449.5985011865,15817.0,679.4843075634208,915.0,58.155
2021-02-01 09:00:00+01:00,14387.543162573013,15366.0,2467.766315543202,1301.0,58.47
2021-02-01 09:15:00+01:00,14387.543162573013,14991.0,2467.766315543202,1706.0,60.3675
2021-02-01 09:30:00+01:00,14387.543162573013,14517.0,2467.766315543202,2146.0,62.265
2021-02-01 09:45:00+01:00,14387.543162573013,14109.0,2467.766315543202,2610.0,64.1625
2021-02-01 10:00:00+01:00,12383.443143203234,13140.0,3927.771572460121,3086.0,66.06
2021-02-01 10:15:00+01:00,12383.443143203234,12575.0,3927.771572460121,3587.0,65.35
2021-02-01 10:30:00+01:00,12383.443143203234,12297.0,3927.771572460121,4045.0,64.64
2021-02-01 10:45:00+01:00,12383.443143203234,11738.0,3927.771572460121,4403.0,63.93
2021-02-01 11:00:00+01:00,9807.46024282224,11430.0,5531.974715990615,4855.0,63.22
2021-02-01 11:15:00+01:00,9807.46024282224,10744.0,5531.974715990615,5157.0,61.625
2021-02-01 11:30:00+01:00,9807.46024282224,10201.0,5531.974715990615,5396.0,60.03
2021-02-01 11:45:00+01:00,9807.46024282224,9719.0,5531.974715990615,5546.0,58.435
2021-02-01 12:00:00+01:00,7538.938550291229,9443.0,5539.4352849886,5661.0,56.84
2021-02-01 12:15:00+01:00,7538.938550291229,9048.0,5539.4352849886,5584.0,58.095
2021-02-01 12:30:00+01:00,7538.938550291229,8743.0,5539.4352849886,5552.0,59.35
2021-02-01 12:45:00+01:00,7538.938550291229,8470.0,5539.4352849886,5361.0,60.605000000000004
2021-02-01 13:00:00+01:00,6693.45956583327,8334.0,4603.746495100471,5114.0,61.86
2021-02-01 13:15:00+01:00,6693.45956583327,8041.0,4603.746495100471,4910.0,61.795
2021-02-01 13:30:00+01:00,6693.45956583327,7677.0,4603.746495100471,4622.0,61.730000000000004
2021-02-01 13:45:00+01:00,6693.45956583327,7319.0,4603.746495100471,4369.0,61.665
2021-02-01 14:00:00+01:00,7227.731610249057,7260.0,3466.056147509934,3972.0,61.6
2021-02-01 14:15:00+01:00,7227.731610249057,7120.0,3466.056147509934,3644.0,62.6375
2021-02-01 14:30:00+01:00,7227.731610249057,6953.0,3466.056147509934,3309.0,63.675
2021-02-01 14:45:00+01:00,7227.731610249057,6979.0,3466.056147509934,2911.0,64.7125
2021-02-01 15:00:00+01:00,7534.461726188545,7011.0,2050.1989457210325,2522.0,65.75
2021-02-01 15:15:00+01:00,7534.461726188545,6974.0,2050.1989457210325,2061.0,64.175
2021-02-01 15:30:00+01:00,7534.461726188545,6937.0,2050.1989457210325,1651.0,62.6
2021-02-01 15:45:00+01:00,7534.461726188545,6866.0,2050.1989457210325,1230.0,61.025000000000006
2021-02-01 16:00:00+01:00,7741.4806915174895,6791.0,587.4574497835672,857.0,59.45
2021-02-01 16:15:00+01:00,7741.4806915174895,6876.0,587.4574497835672,525.0,60.977500000000006
2021-02-01 16:30:00+01:00,7741.4806915174895,6880.0,587.4574497835672,265.0,62.505
2021-02-01 16:45:00+01:00,7741.4806915174895,6946.0,587.4574497835672,97.0,64.0325
2021-02-01 17:00:00+01:00,7814.017680438326,6939.0,12.318818271682195,20.0,65.56
2021-02-01 17:15:00+01:00,7814.017680438326,6796.0,12.318818271682195,2.0,64.15
2021-02-01 17:30:00+01:00,7814.017680438326,6730.0,12.318818271682195,0.0,62.74
2021-02-01 17:45:00+01:00,7814.017680438326,6645.0,12.318818271682195,0.0,61.33
2021-02-01 18:00:00+01:00,7461.385894101865,6521.0,0.0,0.0,59.92
2021-02-01 18:15:00+01:00,7461.385894101865,6329.0,0.0,0.0,61.087500000000006
2021-02-01 18:30:00+01:00,7461.385894101865,6350.0,0.0,0.0,62.255
2021-02-01 18:45:00+01:00,7461.385894101865,6250.0,0.0,0.0,63.4225
2021-02-01 19:00:00+01:00,7065.423261434942,6198.0,0.0,0.0,64.59
2021-02-01 19:15:00+01:00,7065.423261434942,5975.0,0.0,0.0,65.065
2021-02-01 19:30:00+01:00,7065.423261434942,5747.0,0.0,0.0,65.53999999999999
2021-02-01 19:45:00+01:00,7065.423261434942,5620.0,0.0,0.0,66.015
2021-02-01 20:00:00+01:00,6281.7855626572455,5505.0,0.0,0.0,66.49
2021-02-01 20:15:00+01:00,6281.7855626572455,5541.0,0.0,0.0,63.082499999999996
2021-02-01 20:30:00+01:00,6281.7855626572455,5581.0,0.0,0.0,59.675
2021-02-01 20:45:00+01:00,6281.7855626572455,5523.0,0.0,0.0,56.2675
2021-02-01 21:00:00+01:00,5097.631643170561,5497.0,0.0,0.0,52.86
2021-02-01 21:15:00+01:00,5097.631643170561,5391.0,0.0,0.0,52.79
2021-02-01 21:30:00+01:00,5097.631643170561,5395.0,0.0,0.0,52.72
2021-02-01 21:45:00+01:00,5097.631643170561,5345.0,0.0,0.0,52.65
2021-02-01 22:00:00+01:00,4351.695574696245,5301.0,0.0,0.0,52.58
2021-02-01 22:15:00+01:00,4351.695574696245,5502.0,0.0,0.0,50.845
2021-02-01 22:30:00+01:00,4351.695574696245,5518.0,0.0,0.0,49.11
2021-02-01 22:45:00+01:00,4351.695574696245,5263.0,0.0,0.0,47.375
2021-02-01 23:00:00+01:00,4160.436086395625,5369.0,0.0,0.0,45.64
2021-02-01 23:15:00+01:00,4160.436086395625,5543.0,0.0,0.0,45.64
2021-02-01 23:30:00+01:00,4160.436086395625,5692.0,0.0,0.0,45.64
2021-02-01 23:45:00+01:00,4160.436086395625,5763.0,0.0,0.0,45.64
2021-02-01 23:00:00+01:00,4534.955529525369,,0.0,,
2021-02-01 23:15:00+01:00,4534.955529525369,,0.0,,
2021-02-01 23:30:00+01:00,4534.955529525369,,0.0,,
2021-02-01 23:45:00+01:00,4534.955529525369,,0.0,,
2021-02-02 00:00:00+01:00,4749.0134468268225,5960.0,0.0,0.0,44.0
2021-02-02 00:15:00+01:00,4749.0134468268225,6028.0,0.0,0.0,43.505
2021-02-02 00:30:00+01:00,4749.0134468268225,6011.0,0.0,0.0,43.010000000000005
2021-02-02 00:45:00+01:00,4749.0134468268225,6154.0,0.0,0.0,42.515
2021-02-02 01:00:00+01:00,4882.934932280442,6326.0,0.0,0.0,42.02
2021-02-02 01:15:00+01:00,4882.934932280442,6485.0,0.0,0.0,39.465
2021-02-02 01:30:00+01:00,4882.934932280442,6587.0,0.0,0.0,36.910000000000004
2021-02-02 01:45:00+01:00,4882.934932280442,6608.0,0.0,0.0,34.355000000000004
2021-02-02 02:00:00+01:00,4915.591632161879,6692.0,0.0,0.0,31.8
2021-02-02 02:15:00+01:00,4915.591632161879,6556.0,0.0,0.0,34.1
2021-02-02 02:30:00+01:00,4915.591632161879,6521.0,0.0,0.0,36.4
2021-02-02 02:45:00+01:00,4915.591632161879,6540.0,0.0,0.0,38.7
2021-02-02 03:00:00+01:00,4899.581744071464,6465.0,0.0,0.0,41.0
2021-02-02 03:15:00+01:00,4899.581744071464,6613.0,0.0,0.0,41.335
2021-02-02 03:30:00+01:00,4899.581744071464,6701.0,0.0,0.0,41.67
2021-02-02 03:45:00+01:00,4899.581744071464,6889.0,0.0,0.0,42.005
2021-02-02 04:00:00+01:00,5318.847086426077,6914.0,0.0,0.0,42.34
2021-02-02 04:15:00+01:00,5318.847086426077,6916.0,0.0,0.0,42.375
2021-02-02 04:30:00+01:00,5318.847086426077,6749.2,0.0,0.0,42.41
2021-02-02 04:45:00+01:00,5318.847086426077,6751.4,0.0,0.0,42.445
2021-02-02 05:00:00+01:00,5114.543077726527,6525.6,0.0,0.0,42.48
2021-02-02 05:15:00+01:00,5114.543077726527,6407.8,0.0,0.0,45.027499999999996
2021-02-02 05:30:00+01:00,5114.543077726527,6364.0,0.0,0.0,47.575
2021-02-02 05:45:00+01:00,5114.543077726527,6136.0,0.0,0.0,50.1225
2021-02-02 06:00:00+01:00,5130.5605712082515,6068.0,0.0,0.0,52.67
2021-02-02 06:15:00+01:00,5130.5605712082515,6072.0,0.0,0.0,54.345
2021-02-02 06:30:00+01:00,5130.5605712082515,5894.0,0.0,0.0,56.019999999999996
2021-02-02 06:45:00+01:00,5130.5605712082515,5701.0,0.0,0.0,57.695
2021-02-02 07:00:00+01:00,5975.862506615334,5668.0,4.727054613069951,0.0,59.37
2021-02-02 07:15:00+01:00,5975.862506615334,5658.0,4.727054613069951,0.0,61.11
2021-02-02 07:30:00+01:00,5975.862506615334,5626.0,4.727054613069951,12.0,62.849999999999994
2021-02-02 07:45:00+01:00,5975.862506615334,5583.0,4.727054613069951,49.0,64.59
2021-02-02 08:00:00+01:00,6227.74541011069,5703.0,595.5977461563695,147.0,66.33
2021-02-02 08:15:00+01:00,6227.74541011069,5771.0,595.5977461563695,328.0,65.765
2021-02-02 08:30:00+01:00,6227.74541011069,5929.0,595.5977461563695,581.0,65.19999999999999
2021-02-02 08:45:00+01:00,6227.74541011069,5891.0,595.5977461563695,876.0,64.63499999999999
2021-02-02 09:00:00+01:00,6335.37227097183,5739.0,2120.3937467204,1244.0,64.07
2021-02-02 09:15:00+01:00,6335.37227097183,5696.0,2120.3937467204,1649.0,64.29249999999999
2021-02-02 09:30:00+01:00,6335.37227097183,5787.0,2120.3937467204,2053.0,64.51499999999999
2021-02-02 09:45:00+01:00,6335.37227097183,5891.0,2120.3937467204,2488.0,64.7375
2021-02-02 10:00:00+01:00,5886.029891424082,5992.0,3578.2269141320066,2841.0,64.96
2021-02-02 10:15:00+01:00,5886.029891424082,5955.0,3578.2269141320066,3143.0,65.7975
2021-02-02 10:30:00+01:00,5886.029891424082,5896.0,3578.2269141320066,3469.0,66.63499999999999
2021-02-02 10:45:00+01:00,5886.029891424082,5884.0,3578.2269141320066,3779.0,67.4725
2021-02-02 11:00:00+01:00,5863.699935678278,5875.0,3813.178482084441,4029.0,68.31
2021-02-02 11:15:00+01:00,5863.699935678278,6023.0,3813.178482084441,4337.0,66.95
2021-02-02 11:30:00+01:00,5863.699935678278,6269.0,3813.178482084441,4602.0,65.59
2021-02-02 11:45:00+01:00,5863.699935678278,6564.0,3813.178482084441,4680.0,64.23
2021-02-02 12:00:00+01:00,6695.679304640225,6881.0,3456.9626898978663,4681.0,62.87
2021-02-02 12:15:00+01:00,6695.679304640225,7057.0,3456.9626898978663,4514.0,62.834999999999994
2021-02-02 12:30:00+01:00,6695.679304640225,7204.0,3456.9626898978663,4247.0,62.8
2021-02-02 12:45:00+01:00,6695.679304640225,7346.0,3456.9626898978663,4080.0,62.765
2021-02-02 13:00:00+01:00,8320.838956610556,7558.0,3011.354923835304,3941.0,62.73
2021-02-02 13:15:00+01:00,8320.838956610556,7808.0,3011.354923835304,3715.0,63.655
2021-02-02 13:30:00+01:00,8320.838956610556,8144.0,3011.354923835304,3503.0,64.58
2021-02-02 13:45:00+01:00,8320.838956610556,8492.0,3011.354923835304,3307.0,65.50500000000001
2021-02-02 14:00:00+01:00,10206.028688536935,8803.0,2481.6802757849787,3133.0,66.43
2021-02-02 14:15:00+01:00,10206.028688536935,9005.0,2481.6802757849787,2908.0,63.800000000000004
2021-02-02 14:30:00+01:00,10206.028688536935,9236.0,2481.6802757849787,2637.0,61.17
2021-02-02 14:45:00+01:00,10206.028688536935,9524.0,2481.6802757849787,2390.0,58.54
2021-02-02 15:00:00+01:00,11572.923472433857,9848.0,1741.6537849512438,2137.0,55.91
2021-02-02 15:15:00+01:00,11572.923472433857,10219.0,1741.6537849512438,1789.0,57.247499999999995
2021-02-02 15:30:00+01:00,11572.923472433857,10405.0,1741.6537849512438,1528.0,58.584999999999994
2021-02-02 15:45:00+01:00,11572.923472433857,10596.0,1741.6537849512438,1239.0,59.9225
2021-02-02 16:00:00+01:00,12332.814648545816,10970.0,651.845208048125,936.0,61.26
2021-02-02 16:15:00+01:00,12332.814648545816,11215.0,651.845208048125,663.0,61.0175
2021-02-02 16:30:00+01:00,12332.814648545816,11462.0,651.845208048125,404.0,60.775
2021-02-02 16:45:00+01:00,12332.814648545816,11906.0,651.845208048125,179.0,60.5325
2021-02-02 17:00:00+01:00,13408.921094577876,12419.0,15.16565450385406,45.0,60.29
2021-02-02 17:15:00+01:00,13408.921094577876,13076.0,15.16565450385406,4.0,58.89
2021-02-02 17:30:00+01:00,13408.921094577876,13735.0,15.16565450385406,0.0,57.489999999999995
2021-02-02 17:45:00+01:00,13408.921094577876,14181.0,15.16565450385406,0.0,56.089999999999996
2021-02-02 18:00:00+01:00,13623.521683276984,14476.0,0.0,0.0,54.69
2021-02-02 18:15:00+01:00,13623.521683276984,14689.0,0.0,0.0,53.78
2021-02-02 18:30:00+01:00,13623.521683276984,15084.0,0.0,0.0,52.87
2021-02-02 18:45:00+01:00,13623.521683276984,15258.0,0.0,0.0,51.959999999999994
2021-02-02 19:00:00+01:00,14016.864524696517,15363.0,0.0,0.0,51.05
2021-02-02 19:15:00+01:00,14016.864524696517,15615.0,0.0,0.0,52.08
2021-02-02 19:30:00+01:00,14016.864524696517,15825.0,0.0,0.0,53.11
2021-02-02 19:45:00+01:00,14016.864524696517,16371.0,0.0,0.0,54.14
2021-02-02 20:00:00+01:00,15502.668487668057,16776.0,0.0,0.0,55.17
2021-02-02 20:15:00+01:00,15502.668487668057,17060.0,0.0,0.0,52.4975
2021-02-02 20:30:00+01:00,15502.668487668057,17287.0,0.0,0.0,49.825
2021-02-02 20:45:00+01:00,15502.668487668057,17442.0,0.0,0.0,47.152499999999996
2021-02-02 21:00:00+01:00,17127.84584522176,17617.0,0.0,0.0,44.48
2021-02-02 21:15:00+01:00,17127.84584522176,17728.0,0.0,0.0,46.045
2021-02-02 21:30:00+01:00,17127.84584522176,17953.0,0.0,0.0,47.61
2021-02-02 21:45:00+01:00,17127.84584522176,18269.0,0.0,0.0,49.175
2021-02-02 22:00:00+01:00,17351.709022649917,18771.0,0.0,0.0,50.74
2021-02-02 22:15:00+01:00,17351.709022649917,19035.0,0.0,0.0,50.74
2021-02-02 22:30:00+01:00,17351.709022649917,19358.0,0.0,0.0,50.74
2021-02-02 22:45:00+01:00,17351.709022649917,19421.0,0.0,0.0,50.74
2021-02-03 00:00:00+01:00,19285.60737477054,20306.0,0.0,0.0,33.67
2021-02-03 00:15:00+01:00,19285.60737477054,20376.0,0.0,0.0,32.0675
2021-02-03 00:30:00+01:00,19285.60737477054,20483.0,0.0,0.0,30.465000000000003
2021-02-03 00:45:00+01:00,19285.60737477054,20416.0,0.0,0.0,28.8625
2021-02-03 01:00:00+01:00,18670.55820304895,20536.0,0.0,0.0,27.26
2021-02-03 01:15:00+01:00,18670.55820304895,20719.0,0.0,0.0,27.657500000000002
2021-02-03 01:30:00+01:00,18670.55820304895,20651.0,0.0,0.0,28.055
2021-02-03 01:45:00+01:00,18670.55820304895,20830.0,0.0,0.0,28.4525
2021-02-03 02:00:00+01:00,19638.65871455806,20809.0,0.0,0.0,28.85
2021-02-03 02:15:00+01:00,19638.65871455806,20716.0,0.0,0.0,28.9525
2021-02-03 02:30:00+01:00,19638.65871455806,20978.0,0.0,0.0,29.055
2021-02-03 02:45:00+01:00,19638.65871455806,21234.0,0.0,0.0,29.157500000000002
2021-02-03 03:00:00+01:00,19818.186052552068,21575.0,0.0,0.0,29.26
2021-02-03 03:15:00+01:00,19818.186052552068,21473.0,0.0,0.0,30.0
2021-02-03 03:30:00+01:00,19818.186052552068,21523.0,0.0,0.0,30.740000000000002
2021-02-03 03:45:00+01:00,19818.186052552068,21559.0,0.0,0.0,31.48
2021-02-03 04:00:00+01:00,19587.975610838206,21821.0,0.0,0.0,32.22
2021-02-03 04:15:00+01:00,19587.975610838206,21892.0,0.0,0.0,31.6225
2021-02-03 04:30:00+01:00,19587.975610838206,22069.0,0.0,0.0,31.025
2021-02-03 04:45:00+01:00,19587.975610838206,22363.0,0.0,0.0,30.4275
2021-02-03 05:00:00+01:00,19742.20642079954,22492.0,0.0,0.0,29.83
2021-02-03 05:15:00+01:00,19742.20642079954,22826.0,0.0,0.0,31.347499999999997
2021-02-03 05:30:00+01:00,19742.20642079954,22951.0,0.0,0.0,32.864999999999995
2021-02-03 05:45:00+01:00,19742.20642079954,23117.0,0.0,0.0,34.3825
2021-02-03 06:00:00+01:00,21535.756449603963,23280.0,0.0,0.0,35.9
2021-02-03 06:15:00+01:00,21535.756449603963,22996.0,0.0,0.0,39.5
2021-02-03 06:30:00+01:00,21535.756449603963,23062.0,0.0,0.0,43.099999999999994
2021-02-03 06:45:00+01:00,21535.756449603963,23107.0,0.0,0.0,46.699999999999996
2021-02-03 07:00:00+01:00,22633.73533794735,23031.0,6.271222198106705,0.0,50.3
2021-02-03 07:15:00+01:00,22633.73533794735,23248.0,6.271222198106705,0.0,50.6675
2021-02-03 07:30:00+01:00,22633.73533794735,23014.0,6.271222198106705,24.0,51.035
2021-02-03 07:45:00+01:00,22633.73533794735,22994.0,6.271222198106705,83.0,51.4025
2021-02-03 08:00:00+01:00,21815.064449921236,22412.0,749.2875595239277,112.0,51.77
2021-02-03 08:15:00+01:00,21815.064449921236,21819.0,749.2875595239277,209.0,56.125
2021-02-03 08:30:00+01:00,21815.064449921236,21337.0,749.2875595239277,429.0,60.480000000000004
2021-02-03 08:45:00+01:00,21815.064449921236,20839.0,749.2875595239277,714.0,64.835
2021-02-03 09:00:00+01:00,20870.818274608948,20572.0,2098.1230667269674,1054.0,69.19
2021-02-03 09:15:00+01:00,20870.818274608948,20567.0,2098.1230667269674,1332.0,69.62
2021-02-03 09:30:00+01:00,20870.818274608948,20210.0,2098.1230667269674,1603.0,70.05
2021-02-03 09:45:00+01:00,20870.818274608948,19976.0,2098.1230667269674,1879.0,70.47999999999999
2021-02-03 10:00:00+01:00,19655.00531556285,19662.0,3332.984994551699,2070.0,70.91
2021-02-03 10:15:00+01:00,19655.00531556285,19778.0,3332.984994551699,2235.0,72.745
2021-02-03 10:30:00+01:00,19655.00531556285,19801.0,3332.984994551699,2465.0,74.58
2021-02-03 10:45:00+01:00,19655.00531556285,19521.0,3332.984994551699,2703.0,76.41499999999999
2021-02-03 11:00:00+01:00,18933.464983477345,18883.0,3713.816595977157,2864.0,78.25
2021-02-03 11:15:00+01:00,18933.464983477345,18911.0,3713.816595977157,2947.0,77.4675
2021-02-03 11:30:00+01:00,18933.464983477345,18561.0,3713.816595977157,2818.0,76.685
2021-02-03 11:45:00+01:00,18933.464983477345,18386.0,3713.816595977157,2600.0,75.9025
2021-02-03 12:00:00+01:00,21419.024883634334,18485.0,3367.1980064642576,2486.0,75.12
2021-02-03 12:15:00+01:00,21419.024883634334,18694.0,3367.1980064642576,2421.0,73.61
2021-02-03 12:30:00+01:00,21419.024883634334,18899.0,3367.1980064642576,2441.0,72.1
2021-02-03 12:45:00+01:00,21419.024883634334,19536.0,3367.1980064642576,2453.0,70.59
2021-02-03 13:00:00+01:00,23270.56850650622,19904.0,3171.707007893032,2429.0,69.08
2021-02-03 13:15:00+01:00,23270.56850650622,20228.0,3171.707007893032,2398.0,64.7475
2021-02-03 13:30:00+01:00,23270.56850650622,20554.0,3171.707007893032,2398.0,60.415
2021-02-03 13:45:00+01:00,23270.56850650622,21119.0,3171.707007893032,2350.0,56.082499999999996
2021-02-03 14:00:00+01:00,23780.349864743246,21680.0,2413.236202854693,2226.0,51.75
2021-02-03 14:15:00+01:00,23780.349864743246,22618.0,2413.236202854693,2142.0,49.45
2021-02-03 14:30:00+01:00,23780.349864743246,23225.0,2413.236202854693,2092.0,47.15
2021-02-03 14:45:00+01:00,23780.349864743246,23463.0,2413.236202854693,1952.0,44.849999999999994
2021-02-03 15:00:00+01:00,24069.924149065064,23535.0,1548.9125200818762,1794.0,42.55
2021-02-03 15:15:00+01:00,24069.924149065064,23963.0,1548.9125200818762,1542.0,43.942499999999995
2021-02-03 15:30:00+01:00,24069.924149065064,24338.0,1548.9125200818762,1371.0,45.334999999999994
2021-02-03 15:45:00+01:00,24069.924149065064,24825.0,1548.9125200818762,1145.0,46.7275
2021-02-03 16:00:00+01:00,24531.322377608234,25329.0,670.0916485190154,894.0,48.12
2021-02-03 16:15:00+01:00,24531.322377608234,25856.0,670.0916485190154,594.0,49.015
2021-02-03 16:30:00+01:00,24531.322377608234,26124.0,670.0916485190154,352.0,49.91
2021-02-03 16:45:00+01:00,24531.322377608234,26306.0,670.0916485190154,152.0,50.805
2021-02-03 17:00:00+01:00,26020.014127251612,26655.0,32.20755194098936,44.0,51.7
2021-02-03 17:15:00+01:00,26020.014127251612,26870.0,32.20755194098936,5.0,53.42
2021-02-03 17:30:00+01:00,26020.014127251612,27100.0,32.20755194098936,0.0,55.14
2021-02-03 17:45:00+01:00,26020.014127251612,27475.0,32.20755194098936,0.0,56.86
2021-02-03 18:00:00+01:00,26456.734961879883,27958.0,0.0,0.0,58.58
2021-02-03 18:15:00+01:00,26456.734961879883,28473.0,0.0,0.0,56.7325
2021-02-03 18:30:00+01:00,26456.734961879883,28670.0,0.0,0.0,54.885
2021-02-03 18:45:00+01:00,26456.734961879883,28674.0,0.0,0.0,53.037499999999994
2021-02-03 19:00:00+01:00,26957.163526272292,28819.0,0.0,0.0,51.19
2021-02-03 19:15:00+01:00,26957.163526272292,29218.0,0.0,0.0,49.637499999999996
2021-02-03 19:30:00+01:00,26957.163526272292,29298.0,0.0,0.0,48.084999999999994
2021-02-03 19:45:00+01:00,26957.163526272292,29465.0,0.0,0.0,46.5325
2021-02-03 20:00:00+01:00,28223.59293423646,29615.0,0.0,0.0,44.98
2021-02-03 20:15:00+01:00,28223.59293423646,29732.0,0.0,0.0,42.192499999999995
2021-02-03 20:30:00+01:00,28223.59293423646,29903.0,0.0,0.0,39.405
2021-02-03 20:45:00+01:00,28223.59293423646,30204.0,0.0,0.0,36.6175
2021-02-03 21:00:00+01:00,29313.762955739952,30536.0,0.0,0.0,33.83
2021-02-03 21:15:00+01:00,29313.762955739952,30840.0,0.0,0.0,32.995
2021-02-03 21:30:00+01:00,29313.762955739952,30912.0,0.0,0.0,32.16
2021-02-03 21:45:00+01:00,29313.762955739952,30461.0,0.0,0.0,31.325
2021-02-03 22:00:00+01:00,31421.28234936433,30408.0,0.0,0.0,30.49
2021-02-03 22:15:00+01:00,31421.28234936433,30397.0,0.0,0.0,31.447499999999998
2021-02-03 22:30:00+01:00,31421.28234936433,30243.0,0.0,0.0,32.405
2021-02-03 22:45:00+01:00,31421.28234936433,30208.0,0.0,0.0,33.3625
2021-02-03 23:00:00+01:00,32216.011998966645,30065.0,0.0,0.0,34.32
2021-02-03 23:15:00+01:00,32216.011998966645,29802.0,0.0,0.0,34.32
2021-02-03 23:30:00+01:00,32216.011998966645,29449.0,0.0,0.0,34.32
2021-02-03 23:45:00+01:00,32216.011998966645,29263.0,0.0,0.0,34.32
2021-02-04 00:00:00+01:00,29484.664538513727,29165.0,0.0,0.0,38.97
2021-02-04 00:15:00+01:00,29484.664538513727,29031.0,0.0,0.0,39.082499999999996
2021-02-04 00:30:00+01:00,29484.664538513727,28835.0,0.0,0.0,39.195
2021-02-04 00:45:00+01:00,29484.664538513727,28745.0,0.0,0.0,39.307500000000005
2021-02-04 01:00:00+01:00,27097.66739151252,28718.0,0.0,0.0,39.42
2021-02-04 01:15:00+01:00,27097.66739151252,28583.0,0.0,0.0,37.455
2021-02-04 01:30:00+01:00,27097.66739151252,28506.0,0.0,0.0,35.49
2021-02-04 01:45:00+01:00,27097.66739151252,28074.0,0.0,0.0,33.525
2021-02-04 02:00:00+01:00,26515.066349450924,27946.0,0.0,0.0,31.56
2021-02-04 02:15:00+01:00,26515.066349450924,27761.0,0.0,0.0,32.3825
2021-02-04 02:30:00+01:00,26515.066349450924,27681.0,0.0,0.0,33.205
2021-02-04 02:45:00+01:00,26515.066349450924,27417.0,0.0,0.0,34.0275
2021-02-04 03:00:00+01:00,25134.813412408323,27027.0,0.0,0.0,34.85
2021-02-04 03:15:00+01:00,25134.813412408323,26670.0,0.0,0.0,36.0225
2021-02-04 03:30:00+01:00,25134.813412408323,26226.0,0.0,0.0,37.195
2021-02-04 03:45:00+01:00,25134.813412408323,25819.0,0.0,0.0,38.3675
2021-02-04 04:00:00+01:00,24072.259785838054,25386.0,0.0,0.0,39.54
2021-02-04 04:15:00+01:00,24072.259785838054,25164.0,0.0,0.0,39.7
2021-02-04 04:30:00+01:00,24072.259785838054,25155.0,0.0,0.0,39.86
2021-02-04 04:45:00+01:00,24072.259785838054,25023.0,0.0,0.0,40.019999999999996
2021-02-04 05:00:00+01:00,22346.16843406581,24583.0,0.0,0.0,40.18
2021-02-04 05:15:00+01:00,22346.16843406581,24597.0,0.0,0.0,39.815
2021-02-04 05:30:00+01:00,22346.16843406581,24347.0,0.0,0.0,39.45
